blockGenerator,time
15_L2_UNIV15_miner_151,2022-05-04 18:44:11.681629
14_L2_UNIV14_miner_1413,2022-05-04 18:44:26.225449
15_L2_UNIV15_miner_152,2022-05-04 18:44:40.523119
15_L2_UNIV15_miner_152,2022-05-04 18:44:54.812926
15_L2_UNIV15_miner_152,2022-05-04 18:45:09.069808
15_L2_UNIV15_miner_152,2022-05-04 18:45:23.453750
15_L2_UNIV15_miner_152,2022-05-04 18:45:37.748088
15_L2_UNIV15_miner_152,2022-05-04 18:45:51.928034
15_L2_UNIV15_miner_152,2022-05-04 18:46:06.289445
15_L2_UNIV15_miner_152,2022-05-04 18:46:20.736936
14_L2_UNIV14_miner_1413,2022-05-04 18:46:35.149459
14_L2_UNIV14_miner_1413,2022-05-04 18:46:49.251679
14_L2_UNIV14_miner_1413,2022-05-04 18:47:03.713906
15_L2_UNIV15_miner_152,2022-05-04 18:47:18.122736
14_L2_UNIV14_miner_1413,2022-05-04 18:47:32.408136
14_L2_UNIV14_miner_1413,2022-05-04 18:47:46.844513
15_L2_UNIV15_miner_152,2022-05-04 18:48:01.006148
14_L2_UNIV14_miner_1413,2022-05-04 18:48:15.458427
15_L2_UNIV15_miner_151,2022-05-04 18:48:29.468043
15_L2_UNIV15_miner_152,2022-05-04 18:48:43.695427
15_L2_UNIV15_miner_152,2022-05-04 18:48:58.031935
blockNum,time,hosts,delta
1,2022-05-04 18:44:37.879131,3_L2_UNIV3_miner_33,0 days 00:00:11.653682
2,2022-05-04 18:44:52.067441,3_L2_UNIV3_miner_33,0 days 00:00:11.544322
3,2022-05-04 18:45:06.340758,3_L2_UNIV3_miner_33,0 days 00:00:11.527832
4,2022-05-04 18:45:20.645869,3_L2_UNIV3_miner_33,0 days 00:00:11.576061
5,2022-05-04 18:45:35.014235,3_L2_UNIV3_miner_33,0 days 00:00:11.560485
6,2022-05-04 18:45:49.310933,3_L2_UNIV3_miner_33,0 days 00:00:11.562845
7,2022-05-04 18:46:03.569583,3_L2_UNIV3_miner_33,0 days 00:00:11.641549
8,2022-05-04 18:46:17.967016,3_L2_UNIV3_miner_33,0 days 00:00:11.677571
9,2022-05-04 18:46:32.415085,3_L2_UNIV3_miner_33,0 days 00:00:11.678149
10,2022-05-04 18:46:46.497272,3_L2_UNIV3_miner_33,0 days 00:00:11.347813
11,2022-05-04 18:47:01.014780,3_L2_UNIV3_miner_33,0 days 00:00:11.763101
12,2022-05-04 18:47:15.406591,3_L2_UNIV3_miner_33,0 days 00:00:11.692685
13,2022-05-04 18:47:29.659848,3_L2_UNIV3_miner_33,0 days 00:00:11.537112
14,2022-05-04 18:47:44.148610,3_L2_UNIV3_miner_33,0 days 00:00:11.740474
15,2022-05-04 18:47:58.391303,3_L2_UNIV3_miner_33,0 days 00:00:11.546790
16,2022-05-04 18:48:12.767260,3_L2_UNIV3_miner_33,0 days 00:00:11.761112
17,2022-05-04 18:48:26.898775,3_L2_UNIV3_miner_33,0 days 00:00:11.440348
18,2022-05-04 18:48:41.125926,3_L2_UNIV3_miner_33,0 days 00:00:11.657883
19,2022-05-04 18:48:55.298642,3_L2_UNIV3_miner_33,0 days 00:00:11.603215
0,2022-05-04 18:44:23.648907,3_L2_UNIV3_miner_32,0 days 00:00:11.967278
1,2022-05-04 18:44:38.014230,3_L2_UNIV3_miner_32,0 days 00:00:11.788781
2,2022-05-04 18:44:52.180795,3_L2_UNIV3_miner_32,0 days 00:00:11.657676
3,2022-05-04 18:45:06.482673,3_L2_UNIV3_miner_32,0 days 00:00:11.669747
4,2022-05-04 18:45:20.794445,3_L2_UNIV3_miner_32,0 days 00:00:11.724637
5,2022-05-04 18:45:35.186703,3_L2_UNIV3_miner_32,0 days 00:00:11.732953
6,2022-05-04 18:45:49.474236,3_L2_UNIV3_miner_32,0 days 00:00:11.726148
7,2022-05-04 18:46:03.697530,3_L2_UNIV3_miner_32,0 days 00:00:11.769496
8,2022-05-04 18:46:18.110053,3_L2_UNIV3_miner_32,0 days 00:00:11.820608
9,2022-05-04 18:46:32.542618,3_L2_UNIV3_miner_32,0 days 00:00:11.805682
10,2022-05-04 18:46:46.649406,3_L2_UNIV3_miner_32,0 days 00:00:11.499947
11,2022-05-04 18:47:01.171032,3_L2_UNIV3_miner_32,0 days 00:00:11.919353
12,2022-05-04 18:47:15.557967,3_L2_UNIV3_miner_32,0 days 00:00:11.844061
13,2022-05-04 18:47:29.806151,3_L2_UNIV3_miner_32,0 days 00:00:11.683415
14,2022-05-04 18:47:44.290476,3_L2_UNIV3_miner_32,0 days 00:00:11.882340
15,2022-05-04 18:47:58.518900,3_L2_UNIV3_miner_32,0 days 00:00:11.674387
16,2022-05-04 18:48:12.908724,3_L2_UNIV3_miner_32,0 days 00:00:11.902576
17,2022-05-04 18:48:27.025141,3_L2_UNIV3_miner_32,0 days 00:00:11.566714
18,2022-05-04 18:48:41.250099,3_L2_UNIV3_miner_32,0 days 00:00:11.782056
19,2022-05-04 18:48:55.457390,3_L2_UNIV3_miner_32,0 days 00:00:11.761963
0,2022-05-04 18:44:23.778373,3_L2_UNIV3_miner_31,0 days 00:00:12.096744
1,2022-05-04 18:44:38.178555,3_L2_UNIV3_miner_31,0 days 00:00:11.953106
2,2022-05-04 18:44:52.326374,3_L2_UNIV3_miner_31,0 days 00:00:11.803255
3,2022-05-04 18:45:06.621479,3_L2_UNIV3_miner_31,0 days 00:00:11.808553
4,2022-05-04 18:45:20.961666,3_L2_UNIV3_miner_31,0 days 00:00:11.891858
5,2022-05-04 18:45:35.325157,3_L2_UNIV3_miner_31,0 days 00:00:11.871407
6,2022-05-04 18:45:49.602265,3_L2_UNIV3_miner_31,0 days 00:00:11.854177
7,2022-05-04 18:46:03.865467,3_L2_UNIV3_miner_31,0 days 00:00:11.937433
8,2022-05-04 18:46:18.241175,3_L2_UNIV3_miner_31,0 days 00:00:11.951730
9,2022-05-04 18:46:32.692081,3_L2_UNIV3_miner_31,0 days 00:00:11.955145
10,2022-05-04 18:46:46.790068,3_L2_UNIV3_miner_31,0 days 00:00:11.640609
11,2022-05-04 18:47:01.318061,3_L2_UNIV3_miner_31,0 days 00:00:12.066382
12,2022-05-04 18:47:15.711976,3_L2_UNIV3_miner_31,0 days 00:00:11.998070
13,2022-05-04 18:47:29.946623,3_L2_UNIV3_miner_31,0 days 00:00:11.823887
14,2022-05-04 18:47:44.449993,3_L2_UNIV3_miner_31,0 days 00:00:12.041857
15,2022-05-04 18:47:58.638504,3_L2_UNIV3_miner_31,0 days 00:00:11.793991
16,2022-05-04 18:48:13.047727,3_L2_UNIV3_miner_31,0 days 00:00:12.041579
17,2022-05-04 18:48:27.145970,3_L2_UNIV3_miner_31,0 days 00:00:11.687543
18,2022-05-04 18:48:41.367903,3_L2_UNIV3_miner_31,0 days 00:00:11.899860
19,2022-05-04 18:48:55.587424,3_L2_UNIV3_miner_31,0 days 00:00:11.891997
0,2022-05-04 18:44:23.924361,2_L2_UNIV2_miner_23,0 days 00:00:12.242732
1,2022-05-04 18:44:38.293430,2_L2_UNIV2_miner_23,0 days 00:00:12.067981
2,2022-05-04 18:44:52.466715,2_L2_UNIV2_miner_23,0 days 00:00:11.943596
3,2022-05-04 18:45:06.762263,2_L2_UNIV2_miner_23,0 days 00:00:11.949337
4,2022-05-04 18:45:21.114663,2_L2_UNIV2_miner_23,0 days 00:00:12.044855
5,2022-05-04 18:45:35.493258,2_L2_UNIV2_miner_23,0 days 00:00:12.039508
6,2022-05-04 18:45:49.720435,2_L2_UNIV2_miner_23,0 days 00:00:11.972347
7,2022-05-04 18:46:04.010319,2_L2_UNIV2_miner_23,0 days 00:00:12.082285
8,2022-05-04 18:46:18.381608,2_L2_UNIV2_miner_23,0 days 00:00:12.092163
9,2022-05-04 18:46:32.849362,2_L2_UNIV2_miner_23,0 days 00:00:12.112426
10,2022-05-04 18:46:46.913386,2_L2_UNIV2_miner_23,0 days 00:00:11.763927
11,2022-05-04 18:47:01.486769,2_L2_UNIV2_miner_23,0 days 00:00:12.235090
12,2022-05-04 18:47:15.842161,2_L2_UNIV2_miner_23,0 days 00:00:12.128255
13,2022-05-04 18:47:30.092020,2_L2_UNIV2_miner_23,0 days 00:00:11.969284
14,2022-05-04 18:47:44.587024,2_L2_UNIV2_miner_23,0 days 00:00:12.178888
15,2022-05-04 18:47:58.776142,2_L2_UNIV2_miner_23,0 days 00:00:11.931629
16,2022-05-04 18:48:13.180475,2_L2_UNIV2_miner_23,0 days 00:00:12.174327
17,2022-05-04 18:48:27.305519,2_L2_UNIV2_miner_23,0 days 00:00:11.847092
18,2022-05-04 18:48:41.514709,2_L2_UNIV2_miner_23,0 days 00:00:12.046666
19,2022-05-04 18:48:55.740235,2_L2_UNIV2_miner_23,0 days 00:00:12.044808
0,2022-05-04 18:44:24.088293,2_L2_UNIV2_miner_22,0 days 00:00:12.406664
1,2022-05-04 18:44:38.443983,2_L2_UNIV2_miner_22,0 days 00:00:12.218534
2,2022-05-04 18:44:52.595059,2_L2_UNIV2_miner_22,0 days 00:00:12.071940
3,2022-05-04 18:45:06.921215,2_L2_UNIV2_miner_22,0 days 00:00:12.108289
4,2022-05-04 18:45:21.257557,2_L2_UNIV2_miner_22,0 days 00:00:12.187749
5,2022-05-04 18:45:35.650337,2_L2_UNIV2_miner_22,0 days 00:00:12.196587
6,2022-05-04 18:45:49.859790,2_L2_UNIV2_miner_22,0 days 00:00:12.111702
7,2022-05-04 18:46:04.146402,2_L2_UNIV2_miner_22,0 days 00:00:12.218368
8,2022-05-04 18:46:18.531124,2_L2_UNIV2_miner_22,0 days 00:00:12.241679
9,2022-05-04 18:46:33.000192,2_L2_UNIV2_miner_22,0 days 00:00:12.263256
10,2022-05-04 18:46:47.075553,2_L2_UNIV2_miner_22,0 days 00:00:11.926094
11,2022-05-04 18:47:01.618559,2_L2_UNIV2_miner_22,0 days 00:00:12.366880
12,2022-05-04 18:47:15.986463,2_L2_UNIV2_miner_22,0 days 00:00:12.272557
13,2022-05-04 18:47:30.246121,2_L2_UNIV2_miner_22,0 days 00:00:12.123385
14,2022-05-04 18:47:44.737625,2_L2_UNIV2_miner_22,0 days 00:00:12.329489
15,2022-05-04 18:47:58.923517,2_L2_UNIV2_miner_22,0 days 00:00:12.079004
16,2022-05-04 18:48:13.316363,2_L2_UNIV2_miner_22,0 days 00:00:12.310215
17,2022-05-04 18:48:27.424244,2_L2_UNIV2_miner_22,0 days 00:00:11.965817
18,2022-05-04 18:48:41.668661,2_L2_UNIV2_miner_22,0 days 00:00:12.200618
19,2022-05-04 18:48:55.860860,2_L2_UNIV2_miner_22,0 days 00:00:12.165433
0,2022-05-04 18:44:24.247208,2_L2_UNIV2_miner_21,0 days 00:00:12.565579
1,2022-05-04 18:44:38.551307,2_L2_UNIV2_miner_21,0 days 00:00:12.325858
2,2022-05-04 18:44:52.750150,2_L2_UNIV2_miner_21,0 days 00:00:12.227031
3,2022-05-04 18:45:07.062162,2_L2_UNIV2_miner_21,0 days 00:00:12.249236
4,2022-05-04 18:45:21.413124,2_L2_UNIV2_miner_21,0 days 00:00:12.343316
5,2022-05-04 18:45:35.801119,2_L2_UNIV2_miner_21,0 days 00:00:12.347369
6,2022-05-04 18:45:49.997862,2_L2_UNIV2_miner_21,0 days 00:00:12.249774
7,2022-05-04 18:46:04.296482,2_L2_UNIV2_miner_21,0 days 00:00:12.368448
8,2022-05-04 18:46:18.688254,2_L2_UNIV2_miner_21,0 days 00:00:12.398809
9,2022-05-04 18:46:33.141838,2_L2_UNIV2_miner_21,0 days 00:00:12.404902
10,2022-05-04 18:46:47.236231,2_L2_UNIV2_miner_21,0 days 00:00:12.086772
11,2022-05-04 18:47:01.765263,2_L2_UNIV2_miner_21,0 days 00:00:12.513584
12,2022-05-04 18:47:16.108569,2_L2_UNIV2_miner_21,0 days 00:00:12.394663
13,2022-05-04 18:47:30.408120,2_L2_UNIV2_miner_21,0 days 00:00:12.285384
14,2022-05-04 18:47:44.860002,2_L2_UNIV2_miner_21,0 days 00:00:12.451866
15,2022-05-04 18:47:59.052658,2_L2_UNIV2_miner_21,0 days 00:00:12.208145
16,2022-05-04 18:48:13.448823,2_L2_UNIV2_miner_21,0 days 00:00:12.442675
17,2022-05-04 18:48:27.551232,2_L2_UNIV2_miner_21,0 days 00:00:12.092805
18,2022-05-04 18:48:41.792534,2_L2_UNIV2_miner_21,0 days 00:00:12.324491
19,2022-05-04 18:48:56.011640,2_L2_UNIV2_miner_21,0 days 00:00:12.316213
0,2022-05-04 18:44:24.361616,1_L2_UNIV1_miner_113,0 days 00:00:12.679987
1,2022-05-04 18:44:38.688383,1_L2_UNIV1_miner_113,0 days 00:00:12.462934
2,2022-05-04 18:44:52.919564,1_L2_UNIV1_miner_113,0 days 00:00:12.396445
3,2022-05-04 18:45:07.193834,1_L2_UNIV1_miner_113,0 days 00:00:12.380908
4,2022-05-04 18:45:21.534099,1_L2_UNIV1_miner_113,0 days 00:00:12.464291
5,2022-05-04 18:45:35.953433,1_L2_UNIV1_miner_113,0 days 00:00:12.499683
6,2022-05-04 18:45:50.108423,1_L2_UNIV1_miner_113,0 days 00:00:12.360335
7,2022-05-04 18:46:04.428829,1_L2_UNIV1_miner_113,0 days 00:00:12.500795
8,2022-05-04 18:46:18.848947,1_L2_UNIV1_miner_113,0 days 00:00:12.559502
9,2022-05-04 18:46:33.298541,1_L2_UNIV1_miner_113,0 days 00:00:12.561605
10,2022-05-04 18:46:47.389228,1_L2_UNIV1_miner_113,0 days 00:00:12.239769
11,2022-05-04 18:47:01.908381,1_L2_UNIV1_miner_113,0 days 00:00:12.656702
12,2022-05-04 18:47:16.248745,1_L2_UNIV1_miner_113,0 days 00:00:12.534839
13,2022-05-04 18:47:30.533519,1_L2_UNIV1_miner_113,0 days 00:00:12.410783
14,2022-05-04 18:47:44.978645,1_L2_UNIV1_miner_113,0 days 00:00:12.570509
15,2022-05-04 18:47:59.171920,1_L2_UNIV1_miner_113,0 days 00:00:12.327407
16,2022-05-04 18:48:13.570950,1_L2_UNIV1_miner_113,0 days 00:00:12.564802
17,2022-05-04 18:48:27.696494,1_L2_UNIV1_miner_113,0 days 00:00:12.238067
18,2022-05-04 18:48:41.950692,1_L2_UNIV1_miner_113,0 days 00:00:12.482649
19,2022-05-04 18:48:56.157778,1_L2_UNIV1_miner_113,0 days 00:00:12.462351
0,2022-05-04 18:44:24.511366,1_L2_UNIV1_miner_112,0 days 00:00:12.829737
1,2022-05-04 18:44:38.835434,1_L2_UNIV1_miner_112,0 days 00:00:12.609985
2,2022-05-04 18:44:53.063719,1_L2_UNIV1_miner_112,0 days 00:00:12.540600
3,2022-05-04 18:45:07.325084,1_L2_UNIV1_miner_112,0 days 00:00:12.512158
4,2022-05-04 18:45:21.677139,1_L2_UNIV1_miner_112,0 days 00:00:12.607331
5,2022-05-04 18:45:36.113656,1_L2_UNIV1_miner_112,0 days 00:00:12.659906
6,2022-05-04 18:45:50.285886,1_L2_UNIV1_miner_112,0 days 00:00:12.537798
7,2022-05-04 18:46:04.577431,1_L2_UNIV1_miner_112,0 days 00:00:12.649397
8,2022-05-04 18:46:18.988811,1_L2_UNIV1_miner_112,0 days 00:00:12.699366
9,2022-05-04 18:46:33.460532,1_L2_UNIV1_miner_112,0 days 00:00:12.723596
10,2022-05-04 18:46:47.540222,1_L2_UNIV1_miner_112,0 days 00:00:12.390763
11,2022-05-04 18:47:02.024939,1_L2_UNIV1_miner_112,0 days 00:00:12.773260
12,2022-05-04 18:47:16.396955,1_L2_UNIV1_miner_112,0 days 00:00:12.683049
13,2022-05-04 18:47:30.665679,1_L2_UNIV1_miner_112,0 days 00:00:12.542943
14,2022-05-04 18:47:45.140945,1_L2_UNIV1_miner_112,0 days 00:00:12.732809
15,2022-05-04 18:47:59.312224,1_L2_UNIV1_miner_112,0 days 00:00:12.467711
16,2022-05-04 18:48:13.704646,1_L2_UNIV1_miner_112,0 days 00:00:12.698498
17,2022-05-04 18:48:27.849788,1_L2_UNIV1_miner_112,0 days 00:00:12.391361
18,2022-05-04 18:48:42.093609,1_L2_UNIV1_miner_112,0 days 00:00:12.625566
19,2022-05-04 18:48:56.317532,1_L2_UNIV1_miner_112,0 days 00:00:12.622105
0,2022-05-04 18:44:24.653515,1_L2_UNIV1_miner_111,0 days 00:00:12.971886
1,2022-05-04 18:44:38.969325,1_L2_UNIV1_miner_111,0 days 00:00:12.743876
2,2022-05-04 18:44:53.211580,1_L2_UNIV1_miner_111,0 days 00:00:12.688461
3,2022-05-04 18:45:07.467961,1_L2_UNIV1_miner_111,0 days 00:00:12.655035
4,2022-05-04 18:45:21.832425,1_L2_UNIV1_miner_111,0 days 00:00:12.762617
5,2022-05-04 18:45:36.245254,1_L2_UNIV1_miner_111,0 days 00:00:12.791504
6,2022-05-04 18:45:50.405955,1_L2_UNIV1_miner_111,0 days 00:00:12.657867
7,2022-05-04 18:46:04.711698,1_L2_UNIV1_miner_111,0 days 00:00:12.783664
8,2022-05-04 18:46:19.138601,1_L2_UNIV1_miner_111,0 days 00:00:12.849156
9,2022-05-04 18:46:33.604016,1_L2_UNIV1_miner_111,0 days 00:00:12.867080
10,2022-05-04 18:46:47.663533,1_L2_UNIV1_miner_111,0 days 00:00:12.514074
11,2022-05-04 18:47:02.171190,1_L2_UNIV1_miner_111,0 days 00:00:12.919511
12,2022-05-04 18:47:16.515253,1_L2_UNIV1_miner_111,0 days 00:00:12.801347
13,2022-05-04 18:47:30.807275,1_L2_UNIV1_miner_111,0 days 00:00:12.684539
14,2022-05-04 18:47:45.277597,1_L2_UNIV1_miner_111,0 days 00:00:12.869461
15,2022-05-04 18:47:59.488807,1_L2_UNIV1_miner_111,0 days 00:00:12.644294
16,2022-05-04 18:48:13.847662,1_L2_UNIV1_miner_111,0 days 00:00:12.841514
17,2022-05-04 18:48:27.985692,1_L2_UNIV1_miner_111,0 days 00:00:12.527265
18,2022-05-04 18:48:42.227241,1_L2_UNIV1_miner_111,0 days 00:00:12.759198
19,2022-05-04 18:48:56.451471,1_L2_UNIV1_miner_111,0 days 00:00:12.756044
0,2022-05-04 18:44:24.776381,1_L2_UNIV1_miner_110,0 days 00:00:13.094752
1,2022-05-04 18:44:39.138665,1_L2_UNIV1_miner_110,0 days 00:00:12.913216
2,2022-05-04 18:44:53.383028,1_L2_UNIV1_miner_110,0 days 00:00:12.859909
3,2022-05-04 18:45:07.633955,1_L2_UNIV1_miner_110,0 days 00:00:12.821029
4,2022-05-04 18:45:22.005986,1_L2_UNIV1_miner_110,0 days 00:00:12.936178
5,2022-05-04 18:45:36.370611,1_L2_UNIV1_miner_110,0 days 00:00:12.916861
6,2022-05-04 18:45:50.540427,1_L2_UNIV1_miner_110,0 days 00:00:12.792339
7,2022-05-04 18:46:04.867814,1_L2_UNIV1_miner_110,0 days 00:00:12.939780
8,2022-05-04 18:46:19.279377,1_L2_UNIV1_miner_110,0 days 00:00:12.989932
9,2022-05-04 18:46:33.754228,1_L2_UNIV1_miner_110,0 days 00:00:13.017292
10,2022-05-04 18:46:47.813413,1_L2_UNIV1_miner_110,0 days 00:00:12.663954
11,2022-05-04 18:47:02.298661,1_L2_UNIV1_miner_110,0 days 00:00:13.046982
12,2022-05-04 18:47:16.669929,1_L2_UNIV1_miner_110,0 days 00:00:12.956023
13,2022-05-04 18:47:30.937990,1_L2_UNIV1_miner_110,0 days 00:00:12.815254
14,2022-05-04 18:47:45.418987,1_L2_UNIV1_miner_110,0 days 00:00:13.010851
15,2022-05-04 18:47:59.611657,1_L2_UNIV1_miner_110,0 days 00:00:12.767144
16,2022-05-04 18:48:13.993848,1_L2_UNIV1_miner_110,0 days 00:00:12.987700
17,2022-05-04 18:48:28.117303,1_L2_UNIV1_miner_110,0 days 00:00:12.658876
18,2022-05-04 18:48:42.350878,1_L2_UNIV1_miner_110,0 days 00:00:12.882835
19,2022-05-04 18:48:56.573386,1_L2_UNIV1_miner_110,0 days 00:00:12.877959
0,2022-05-04 18:44:24.898380,1_L2_UNIV1_miner_19,0 days 00:00:13.216751
1,2022-05-04 18:44:39.301401,1_L2_UNIV1_miner_19,0 days 00:00:13.075952
2,2022-05-04 18:44:53.533746,1_L2_UNIV1_miner_19,0 days 00:00:13.010627
3,2022-05-04 18:45:07.744202,1_L2_UNIV1_miner_19,0 days 00:00:12.931276
4,2022-05-04 18:45:22.151559,1_L2_UNIV1_miner_19,0 days 00:00:13.081751
5,2022-05-04 18:45:36.512216,1_L2_UNIV1_miner_19,0 days 00:00:13.058466
6,2022-05-04 18:45:50.663010,1_L2_UNIV1_miner_19,0 days 00:00:12.914922
7,2022-05-04 18:46:05.016801,1_L2_UNIV1_miner_19,0 days 00:00:13.088767
8,2022-05-04 18:46:19.422219,1_L2_UNIV1_miner_19,0 days 00:00:13.132774
9,2022-05-04 18:46:33.878940,1_L2_UNIV1_miner_19,0 days 00:00:13.142004
10,2022-05-04 18:46:47.954685,1_L2_UNIV1_miner_19,0 days 00:00:12.805226
11,2022-05-04 18:47:02.462843,1_L2_UNIV1_miner_19,0 days 00:00:13.211164
12,2022-05-04 18:47:16.816958,1_L2_UNIV1_miner_19,0 days 00:00:13.103052
13,2022-05-04 18:47:31.083744,1_L2_UNIV1_miner_19,0 days 00:00:12.961008
14,2022-05-04 18:47:45.575602,1_L2_UNIV1_miner_19,0 days 00:00:13.167466
15,2022-05-04 18:47:59.755198,1_L2_UNIV1_miner_19,0 days 00:00:12.910685
16,2022-05-04 18:48:14.144677,1_L2_UNIV1_miner_19,0 days 00:00:13.138529
17,2022-05-04 18:48:28.276823,1_L2_UNIV1_miner_19,0 days 00:00:12.818396
18,2022-05-04 18:48:42.481286,1_L2_UNIV1_miner_19,0 days 00:00:13.013243
19,2022-05-04 18:48:56.727532,1_L2_UNIV1_miner_19,0 days 00:00:13.032105
0,2022-05-04 18:44:25.017204,1_L2_UNIV1_miner_18,0 days 00:00:13.335575
1,2022-05-04 18:44:39.415362,1_L2_UNIV1_miner_18,0 days 00:00:13.189913
2,2022-05-04 18:44:53.677245,1_L2_UNIV1_miner_18,0 days 00:00:13.154126
3,2022-05-04 18:45:07.883226,1_L2_UNIV1_miner_18,0 days 00:00:13.070300
4,2022-05-04 18:45:22.292190,1_L2_UNIV1_miner_18,0 days 00:00:13.222382
5,2022-05-04 18:45:36.661204,1_L2_UNIV1_miner_18,0 days 00:00:13.207454
6,2022-05-04 18:45:50.779631,1_L2_UNIV1_miner_18,0 days 00:00:13.031543
7,2022-05-04 18:46:05.151907,1_L2_UNIV1_miner_18,0 days 00:00:13.223873
8,2022-05-04 18:46:19.578942,1_L2_UNIV1_miner_18,0 days 00:00:13.289497
9,2022-05-04 18:46:34.001583,1_L2_UNIV1_miner_18,0 days 00:00:13.264647
10,2022-05-04 18:46:48.093129,1_L2_UNIV1_miner_18,0 days 00:00:12.943670
11,2022-05-04 18:47:02.610918,1_L2_UNIV1_miner_18,0 days 00:00:13.359239
12,2022-05-04 18:47:16.974203,1_L2_UNIV1_miner_18,0 days 00:00:13.260297
13,2022-05-04 18:47:31.205237,1_L2_UNIV1_miner_18,0 days 00:00:13.082501
14,2022-05-04 18:47:45.695520,1_L2_UNIV1_miner_18,0 days 00:00:13.287384
15,2022-05-04 18:47:59.867157,1_L2_UNIV1_miner_18,0 days 00:00:13.022644
16,2022-05-04 18:48:14.271836,1_L2_UNIV1_miner_18,0 days 00:00:13.265688
17,2022-05-04 18:48:28.431792,1_L2_UNIV1_miner_18,0 days 00:00:12.973365
18,2022-05-04 18:48:42.582338,1_L2_UNIV1_miner_18,0 days 00:00:13.114295
19,2022-05-04 18:48:56.859395,1_L2_UNIV1_miner_18,0 days 00:00:13.163968
0,2022-05-04 18:44:25.165040,1_L2_UNIV1_miner_17,0 days 00:00:13.483411
1,2022-05-04 18:44:39.563628,1_L2_UNIV1_miner_17,0 days 00:00:13.338179
2,2022-05-04 18:44:53.817892,1_L2_UNIV1_miner_17,0 days 00:00:13.294773
3,2022-05-04 18:45:08.034673,1_L2_UNIV1_miner_17,0 days 00:00:13.221747
4,2022-05-04 18:45:22.436257,1_L2_UNIV1_miner_17,0 days 00:00:13.366449
5,2022-05-04 18:45:36.815321,1_L2_UNIV1_miner_17,0 days 00:00:13.361571
6,2022-05-04 18:45:50.933716,1_L2_UNIV1_miner_17,0 days 00:00:13.185628
7,2022-05-04 18:46:05.303103,1_L2_UNIV1_miner_17,0 days 00:00:13.375069
8,2022-05-04 18:46:19.724414,1_L2_UNIV1_miner_17,0 days 00:00:13.434969
9,2022-05-04 18:46:34.151115,1_L2_UNIV1_miner_17,0 days 00:00:13.414179
10,2022-05-04 18:46:48.252687,1_L2_UNIV1_miner_17,0 days 00:00:13.103228
11,2022-05-04 18:47:02.745675,1_L2_UNIV1_miner_17,0 days 00:00:13.493996
12,2022-05-04 18:47:17.092254,1_L2_UNIV1_miner_17,0 days 00:00:13.378348
13,2022-05-04 18:47:31.357547,1_L2_UNIV1_miner_17,0 days 00:00:13.234811
14,2022-05-04 18:47:45.842064,1_L2_UNIV1_miner_17,0 days 00:00:13.433928
15,2022-05-04 18:48:00.017886,1_L2_UNIV1_miner_17,0 days 00:00:13.173373
16,2022-05-04 18:48:14.438146,1_L2_UNIV1_miner_17,0 days 00:00:13.431998
17,2022-05-04 18:48:28.547700,1_L2_UNIV1_miner_17,0 days 00:00:13.089273
18,2022-05-04 18:48:42.710587,1_L2_UNIV1_miner_17,0 days 00:00:13.242544
19,2022-05-04 18:48:56.996121,1_L2_UNIV1_miner_17,0 days 00:00:13.300694
0,2022-05-04 18:44:25.307819,1_L2_UNIV1_miner_16,0 days 00:00:13.626190
1,2022-05-04 18:44:39.681509,1_L2_UNIV1_miner_16,0 days 00:00:13.456060
2,2022-05-04 18:44:53.970506,1_L2_UNIV1_miner_16,0 days 00:00:13.447387
3,2022-05-04 18:45:08.161514,1_L2_UNIV1_miner_16,0 days 00:00:13.348588
4,2022-05-04 18:45:22.596192,1_L2_UNIV1_miner_16,0 days 00:00:13.526384
5,2022-05-04 18:45:36.898971,1_L2_UNIV1_miner_16,0 days 00:00:13.445221
6,2022-05-04 18:45:51.089678,1_L2_UNIV1_miner_16,0 days 00:00:13.341590
7,2022-05-04 18:46:05.444220,1_L2_UNIV1_miner_16,0 days 00:00:13.516186
8,2022-05-04 18:46:19.883175,1_L2_UNIV1_miner_16,0 days 00:00:13.593730
9,2022-05-04 18:46:34.301105,1_L2_UNIV1_miner_16,0 days 00:00:13.564169
10,2022-05-04 18:46:48.409401,1_L2_UNIV1_miner_16,0 days 00:00:13.259942
11,2022-05-04 18:47:02.865752,1_L2_UNIV1_miner_16,0 days 00:00:13.614073
12,2022-05-04 18:47:17.213747,1_L2_UNIV1_miner_16,0 days 00:00:13.499841
13,2022-05-04 18:47:31.496342,1_L2_UNIV1_miner_16,0 days 00:00:13.373606
14,2022-05-04 18:47:45.969071,1_L2_UNIV1_miner_16,0 days 00:00:13.560935
15,2022-05-04 18:48:00.166706,1_L2_UNIV1_miner_16,0 days 00:00:13.322193
16,2022-05-04 18:48:14.579594,1_L2_UNIV1_miner_16,0 days 00:00:13.573446
17,2022-05-04 18:48:28.692733,1_L2_UNIV1_miner_16,0 days 00:00:13.234306
18,2022-05-04 18:48:42.861641,1_L2_UNIV1_miner_16,0 days 00:00:13.393598
19,2022-05-04 18:48:57.136294,1_L2_UNIV1_miner_16,0 days 00:00:13.440867
0,2022-05-04 18:44:25.476035,1_L2_UNIV1_miner_15,0 days 00:00:13.794406
1,2022-05-04 18:44:39.833159,1_L2_UNIV1_miner_15,0 days 00:00:13.607710
2,2022-05-04 18:44:54.091859,1_L2_UNIV1_miner_15,0 days 00:00:13.568740
