blockGenerator,time
15_L2_UNIV15_miner_152,2022-05-04 21:57:55.549553
15_L2_UNIV15_miner_152,2022-05-04 21:58:09.822869
15_L2_UNIV15_miner_152,2022-05-04 21:58:23.942925
15_L2_UNIV15_miner_152,2022-05-04 21:58:38.146810
15_L2_UNIV15_miner_152,2022-05-04 21:58:52.623789
15_L2_UNIV15_miner_152,2022-05-04 21:59:06.771547
15_L2_UNIV15_miner_151,2022-05-04 21:59:21.207461
15_L2_UNIV15_miner_152,2022-05-04 21:59:35.883871
15_L2_UNIV15_miner_152,2022-05-04 21:59:50.391522
15_L2_UNIV15_miner_151,2022-05-04 22:00:04.849240
15_L2_UNIV15_miner_152,2022-05-04 22:00:19.169325
15_L2_UNIV15_miner_152,2022-05-04 22:00:33.617290
15_L2_UNIV15_miner_152,2022-05-04 22:00:48.116994
15_L2_UNIV15_miner_152,2022-05-04 22:01:02.445304
15_L2_UNIV15_miner_151,2022-05-04 22:01:16.667940
15_L2_UNIV15_miner_151,2022-05-04 22:01:31.075559
15_L2_UNIV15_miner_152,2022-05-04 22:01:45.479959
15_L2_UNIV15_miner_152,2022-05-04 22:02:00.085218
15_L2_UNIV15_miner_151,2022-05-04 22:02:14.485764
15_L2_UNIV15_miner_152,2022-05-04 22:02:28.880588
15_L2_UNIV15_miner_152,2022-05-04 22:02:43.185499
blockNum,time,hosts,delta
7,2022-05-04 21:59:47.656333,3_L2_UNIV3_miner_33,0 days 00:00:11.772462
8,2022-05-04 22:00:02.033726,3_L2_UNIV3_miner_33,0 days 00:00:11.642204
9,2022-05-04 22:00:16.494627,3_L2_UNIV3_miner_33,0 days 00:00:11.645387
10,2022-05-04 22:00:30.939698,3_L2_UNIV3_miner_33,0 days 00:00:11.770373
11,2022-05-04 22:00:45.346191,3_L2_UNIV3_miner_33,0 days 00:00:11.728901
12,2022-05-04 22:00:59.657776,3_L2_UNIV3_miner_33,0 days 00:00:11.540782
13,2022-05-04 22:01:13.992620,3_L2_UNIV3_miner_33,0 days 00:00:11.547316
14,2022-05-04 22:01:28.412422,3_L2_UNIV3_miner_33,0 days 00:00:11.744482
15,2022-05-04 22:01:42.750869,3_L2_UNIV3_miner_33,0 days 00:00:11.675310
16,2022-05-04 22:01:57.358909,3_L2_UNIV3_miner_33,0 days 00:00:11.878950
17,2022-05-04 22:02:11.859191,3_L2_UNIV3_miner_33,0 days 00:00:11.773973
18,2022-05-04 22:02:26.094785,3_L2_UNIV3_miner_33,0 days 00:00:11.609021
19,2022-05-04 22:02:40.491850,3_L2_UNIV3_miner_33,0 days 00:00:11.611262
0,2022-05-04 21:58:07.224651,3_L2_UNIV3_miner_32,0 days 00:00:11.675098
1,2022-05-04 21:58:21.416540,3_L2_UNIV3_miner_32,0 days 00:00:11.593671
2,2022-05-04 21:58:35.603381,3_L2_UNIV3_miner_32,0 days 00:00:11.660456
3,2022-05-04 21:58:50.141299,3_L2_UNIV3_miner_32,0 days 00:00:11.994489
4,2022-05-04 21:59:04.166575,3_L2_UNIV3_miner_32,0 days 00:00:11.542786
5,2022-05-04 21:59:18.646127,3_L2_UNIV3_miner_32,0 days 00:00:11.874580
6,2022-05-04 21:59:33.253780,3_L2_UNIV3_miner_32,0 days 00:00:12.046319
7,2022-05-04 21:59:47.802489,3_L2_UNIV3_miner_32,0 days 00:00:11.918618
8,2022-05-04 22:00:02.179229,3_L2_UNIV3_miner_32,0 days 00:00:11.787707
9,2022-05-04 22:00:16.621379,3_L2_UNIV3_miner_32,0 days 00:00:11.772139
10,2022-05-04 22:00:31.056648,3_L2_UNIV3_miner_32,0 days 00:00:11.887323
11,2022-05-04 22:00:45.497747,3_L2_UNIV3_miner_32,0 days 00:00:11.880457
12,2022-05-04 22:00:59.809385,3_L2_UNIV3_miner_32,0 days 00:00:11.692391
13,2022-05-04 22:01:14.136117,3_L2_UNIV3_miner_32,0 days 00:00:11.690813
14,2022-05-04 22:01:28.563365,3_L2_UNIV3_miner_32,0 days 00:00:11.895425
15,2022-05-04 22:01:42.904467,3_L2_UNIV3_miner_32,0 days 00:00:11.828908
16,2022-05-04 22:01:57.527119,3_L2_UNIV3_miner_32,0 days 00:00:12.047160
17,2022-05-04 22:02:12.005457,3_L2_UNIV3_miner_32,0 days 00:00:11.920239
18,2022-05-04 22:02:26.257664,3_L2_UNIV3_miner_32,0 days 00:00:11.771900
19,2022-05-04 22:02:40.631956,3_L2_UNIV3_miner_32,0 days 00:00:11.751368
0,2022-05-04 21:58:07.363614,3_L2_UNIV3_miner_31,0 days 00:00:11.814061
1,2022-05-04 21:58:21.576766,3_L2_UNIV3_miner_31,0 days 00:00:11.753897
2,2022-05-04 21:58:35.708061,3_L2_UNIV3_miner_31,0 days 00:00:11.765136
3,2022-05-04 21:58:50.288276,3_L2_UNIV3_miner_31,0 days 00:00:12.141466
4,2022-05-04 21:59:04.319597,3_L2_UNIV3_miner_31,0 days 00:00:11.695808
5,2022-05-04 21:59:18.772442,3_L2_UNIV3_miner_31,0 days 00:00:12.000895
6,2022-05-04 21:59:33.409510,3_L2_UNIV3_miner_31,0 days 00:00:12.202049
7,2022-05-04 21:59:47.931000,3_L2_UNIV3_miner_31,0 days 00:00:12.047129
8,2022-05-04 22:00:02.333435,3_L2_UNIV3_miner_31,0 days 00:00:11.941913
9,2022-05-04 22:00:16.771225,3_L2_UNIV3_miner_31,0 days 00:00:11.921985
10,2022-05-04 22:00:31.200643,3_L2_UNIV3_miner_31,0 days 00:00:12.031318
11,2022-05-04 22:00:45.660814,3_L2_UNIV3_miner_31,0 days 00:00:12.043524
12,2022-05-04 22:00:59.973883,3_L2_UNIV3_miner_31,0 days 00:00:11.856889
13,2022-05-04 22:01:14.275593,3_L2_UNIV3_miner_31,0 days 00:00:11.830289
14,2022-05-04 22:01:28.709984,3_L2_UNIV3_miner_31,0 days 00:00:12.042044
15,2022-05-04 22:01:43.048522,3_L2_UNIV3_miner_31,0 days 00:00:11.972963
16,2022-05-04 22:01:57.687314,3_L2_UNIV3_miner_31,0 days 00:00:12.207355
17,2022-05-04 22:02:12.151619,3_L2_UNIV3_miner_31,0 days 00:00:12.066401
18,2022-05-04 22:02:26.402494,3_L2_UNIV3_miner_31,0 days 00:00:11.916730
19,2022-05-04 22:02:40.766947,3_L2_UNIV3_miner_31,0 days 00:00:11.886359
0,2022-05-04 21:58:07.517342,2_L2_UNIV2_miner_23,0 days 00:00:11.967789
1,2022-05-04 21:58:21.726381,2_L2_UNIV2_miner_23,0 days 00:00:11.903512
2,2022-05-04 21:58:35.856927,2_L2_UNIV2_miner_23,0 days 00:00:11.914002
3,2022-05-04 21:58:50.402580,2_L2_UNIV2_miner_23,0 days 00:00:12.255770
4,2022-05-04 21:59:04.473330,2_L2_UNIV2_miner_23,0 days 00:00:11.849541
5,2022-05-04 21:59:18.921377,2_L2_UNIV2_miner_23,0 days 00:00:12.149830
6,2022-05-04 21:59:33.565699,2_L2_UNIV2_miner_23,0 days 00:00:12.358238
7,2022-05-04 21:59:48.077616,2_L2_UNIV2_miner_23,0 days 00:00:12.193745
8,2022-05-04 22:00:02.483866,2_L2_UNIV2_miner_23,0 days 00:00:12.092344
9,2022-05-04 22:00:16.909469,2_L2_UNIV2_miner_23,0 days 00:00:12.060229
10,2022-05-04 22:00:31.345803,2_L2_UNIV2_miner_23,0 days 00:00:12.176478
11,2022-05-04 22:00:45.808991,2_L2_UNIV2_miner_23,0 days 00:00:12.191701
12,2022-05-04 22:01:00.127637,2_L2_UNIV2_miner_23,0 days 00:00:12.010643
13,2022-05-04 22:01:14.419104,2_L2_UNIV2_miner_23,0 days 00:00:11.973800
14,2022-05-04 22:01:28.860209,2_L2_UNIV2_miner_23,0 days 00:00:12.192269
15,2022-05-04 22:01:43.193060,2_L2_UNIV2_miner_23,0 days 00:00:12.117501
16,2022-05-04 22:01:57.827222,2_L2_UNIV2_miner_23,0 days 00:00:12.347263
17,2022-05-04 22:02:12.264053,2_L2_UNIV2_miner_23,0 days 00:00:12.178835
18,2022-05-04 22:02:26.525218,2_L2_UNIV2_miner_23,0 days 00:00:12.039454
19,2022-05-04 22:02:40.917732,2_L2_UNIV2_miner_23,0 days 00:00:12.037144
0,2022-05-04 21:58:07.679708,2_L2_UNIV2_miner_22,0 days 00:00:12.130155
1,2022-05-04 21:58:21.874582,2_L2_UNIV2_miner_22,0 days 00:00:12.051713
2,2022-05-04 21:58:35.993478,2_L2_UNIV2_miner_22,0 days 00:00:12.050553
3,2022-05-04 21:58:50.564102,2_L2_UNIV2_miner_22,0 days 00:00:12.417292
4,2022-05-04 21:59:04.637489,2_L2_UNIV2_miner_22,0 days 00:00:12.013700
5,2022-05-04 21:59:19.088005,2_L2_UNIV2_miner_22,0 days 00:00:12.316458
6,2022-05-04 21:59:33.730512,2_L2_UNIV2_miner_22,0 days 00:00:12.523051
7,2022-05-04 21:59:48.199180,2_L2_UNIV2_miner_22,0 days 00:00:12.315309
8,2022-05-04 22:00:02.646813,2_L2_UNIV2_miner_22,0 days 00:00:12.255291
9,2022-05-04 22:00:17.028336,2_L2_UNIV2_miner_22,0 days 00:00:12.179096
10,2022-05-04 22:00:31.493694,2_L2_UNIV2_miner_22,0 days 00:00:12.324369
11,2022-05-04 22:00:45.971095,2_L2_UNIV2_miner_22,0 days 00:00:12.353805
12,2022-05-04 22:01:00.283434,2_L2_UNIV2_miner_22,0 days 00:00:12.166440
13,2022-05-04 22:01:14.557699,2_L2_UNIV2_miner_22,0 days 00:00:12.112395
14,2022-05-04 22:01:28.945427,2_L2_UNIV2_miner_22,0 days 00:00:12.277487
15,2022-05-04 22:01:43.330183,2_L2_UNIV2_miner_22,0 days 00:00:12.254624
16,2022-05-04 22:01:57.990186,2_L2_UNIV2_miner_22,0 days 00:00:12.510227
17,2022-05-04 22:02:12.416876,2_L2_UNIV2_miner_22,0 days 00:00:12.331658
18,2022-05-04 22:02:26.653890,2_L2_UNIV2_miner_22,0 days 00:00:12.168126
19,2022-05-04 22:02:41.048529,2_L2_UNIV2_miner_22,0 days 00:00:12.167941
0,2022-05-04 21:58:07.840147,2_L2_UNIV2_miner_21,0 days 00:00:12.290594
1,2022-05-04 21:58:22.029144,2_L2_UNIV2_miner_21,0 days 00:00:12.206275
2,2022-05-04 21:58:36.135254,2_L2_UNIV2_miner_21,0 days 00:00:12.192329
3,2022-05-04 21:58:50.729183,2_L2_UNIV2_miner_21,0 days 00:00:12.582373
4,2022-05-04 21:59:04.785347,2_L2_UNIV2_miner_21,0 days 00:00:12.161558
5,2022-05-04 21:59:19.218543,2_L2_UNIV2_miner_21,0 days 00:00:12.446996
6,2022-05-04 21:59:33.878230,2_L2_UNIV2_miner_21,0 days 00:00:12.670769
7,2022-05-04 21:59:48.357550,2_L2_UNIV2_miner_21,0 days 00:00:12.473679
8,2022-05-04 22:00:02.794362,2_L2_UNIV2_miner_21,0 days 00:00:12.402840
9,2022-05-04 22:00:17.159303,2_L2_UNIV2_miner_21,0 days 00:00:12.310063
10,2022-05-04 22:00:31.639055,2_L2_UNIV2_miner_21,0 days 00:00:12.469730
11,2022-05-04 22:00:46.121662,2_L2_UNIV2_miner_21,0 days 00:00:12.504372
12,2022-05-04 22:01:00.429550,2_L2_UNIV2_miner_21,0 days 00:00:12.312556
13,2022-05-04 22:01:14.703416,2_L2_UNIV2_miner_21,0 days 00:00:12.258112
14,2022-05-04 22:01:29.105585,2_L2_UNIV2_miner_21,0 days 00:00:12.437645
15,2022-05-04 22:01:43.469260,2_L2_UNIV2_miner_21,0 days 00:00:12.393701
16,2022-05-04 22:01:58.144596,2_L2_UNIV2_miner_21,0 days 00:00:12.664637
17,2022-05-04 22:02:12.569101,2_L2_UNIV2_miner_21,0 days 00:00:12.483883
18,2022-05-04 22:02:26.791219,2_L2_UNIV2_miner_21,0 days 00:00:12.305455
19,2022-05-04 22:02:41.189165,2_L2_UNIV2_miner_21,0 days 00:00:12.308577
0,2022-05-04 21:58:07.975222,1_L2_UNIV1_miner_113,0 days 00:00:12.425669
1,2022-05-04 21:58:22.164625,1_L2_UNIV1_miner_113,0 days 00:00:12.341756
2,2022-05-04 21:58:36.256695,1_L2_UNIV1_miner_113,0 days 00:00:12.313770
3,2022-05-04 21:58:50.881326,1_L2_UNIV1_miner_113,0 days 00:00:12.734516
4,2022-05-04 21:59:04.899639,1_L2_UNIV1_miner_113,0 days 00:00:12.275850
5,2022-05-04 21:59:19.370559,1_L2_UNIV1_miner_113,0 days 00:00:12.599012
6,2022-05-04 21:59:34.024373,1_L2_UNIV1_miner_113,0 days 00:00:12.816912
7,2022-05-04 21:59:48.502068,1_L2_UNIV1_miner_113,0 days 00:00:12.618197
8,2022-05-04 22:00:02.966449,1_L2_UNIV1_miner_113,0 days 00:00:12.574927
9,2022-05-04 22:00:17.289657,1_L2_UNIV1_miner_113,0 days 00:00:12.440417
10,2022-05-04 22:00:31.799924,1_L2_UNIV1_miner_113,0 days 00:00:12.630599
11,2022-05-04 22:00:46.264517,1_L2_UNIV1_miner_113,0 days 00:00:12.647227
12,2022-05-04 22:01:00.578248,1_L2_UNIV1_miner_113,0 days 00:00:12.461254
13,2022-05-04 22:01:14.852049,1_L2_UNIV1_miner_113,0 days 00:00:12.406745
14,2022-05-04 22:01:29.229273,1_L2_UNIV1_miner_113,0 days 00:00:12.561333
15,2022-05-04 22:01:43.648273,1_L2_UNIV1_miner_113,0 days 00:00:12.572714
16,2022-05-04 22:01:58.296365,1_L2_UNIV1_miner_113,0 days 00:00:12.816406
17,2022-05-04 22:02:12.697152,1_L2_UNIV1_miner_113,0 days 00:00:12.611934
18,2022-05-04 22:02:26.929918,1_L2_UNIV1_miner_113,0 days 00:00:12.444154
19,2022-05-04 22:02:41.330011,1_L2_UNIV1_miner_113,0 days 00:00:12.449423
0,2022-05-04 21:58:08.118571,1_L2_UNIV1_miner_112,0 days 00:00:12.569018
1,2022-05-04 21:58:22.277597,1_L2_UNIV1_miner_112,0 days 00:00:12.454728
2,2022-05-04 21:58:36.399240,1_L2_UNIV1_miner_112,0 days 00:00:12.456315
3,2022-05-04 21:58:51.022393,1_L2_UNIV1_miner_112,0 days 00:00:12.875583
4,2022-05-04 21:59:05.040199,1_L2_UNIV1_miner_112,0 days 00:00:12.416410
5,2022-05-04 21:59:19.519197,1_L2_UNIV1_miner_112,0 days 00:00:12.747650
6,2022-05-04 21:59:34.156393,1_L2_UNIV1_miner_112,0 days 00:00:12.948932
7,2022-05-04 21:59:48.663261,1_L2_UNIV1_miner_112,0 days 00:00:12.779390
8,2022-05-04 22:00:03.116006,1_L2_UNIV1_miner_112,0 days 00:00:12.724484
9,2022-05-04 22:00:17.413521,1_L2_UNIV1_miner_112,0 days 00:00:12.564281
10,2022-05-04 22:00:31.935964,1_L2_UNIV1_miner_112,0 days 00:00:12.766639
11,2022-05-04 22:00:46.400382,1_L2_UNIV1_miner_112,0 days 00:00:12.783092
12,2022-05-04 22:01:00.706609,1_L2_UNIV1_miner_112,0 days 00:00:12.589615
13,2022-05-04 22:01:15.023233,1_L2_UNIV1_miner_112,0 days 00:00:12.577929
14,2022-05-04 22:01:29.371119,1_L2_UNIV1_miner_112,0 days 00:00:12.703179
15,2022-05-04 22:01:43.787038,1_L2_UNIV1_miner_112,0 days 00:00:12.711479
16,2022-05-04 22:01:58.449222,1_L2_UNIV1_miner_112,0 days 00:00:12.969263
17,2022-05-04 22:02:12.851559,1_L2_UNIV1_miner_112,0 days 00:00:12.766341
18,2022-05-04 22:02:27.084923,1_L2_UNIV1_miner_112,0 days 00:00:12.599159
19,2022-05-04 22:02:41.473622,1_L2_UNIV1_miner_112,0 days 00:00:12.593034
0,2022-05-04 21:58:08.236069,1_L2_UNIV1_miner_111,0 days 00:00:12.686516
1,2022-05-04 21:58:22.410116,1_L2_UNIV1_miner_111,0 days 00:00:12.587247
2,2022-05-04 21:58:36.517212,1_L2_UNIV1_miner_111,0 days 00:00:12.574287
3,2022-05-04 21:58:51.160727,1_L2_UNIV1_miner_111,0 days 00:00:13.013917
4,2022-05-04 21:59:05.168730,1_L2_UNIV1_miner_111,0 days 00:00:12.544941
5,2022-05-04 21:59:19.658177,1_L2_UNIV1_miner_111,0 days 00:00:12.886630
6,2022-05-04 21:59:34.325709,1_L2_UNIV1_miner_111,0 days 00:00:13.118248
7,2022-05-04 21:59:48.792964,1_L2_UNIV1_miner_111,0 days 00:00:12.909093
8,2022-05-04 22:00:03.233244,1_L2_UNIV1_miner_111,0 days 00:00:12.841722
9,2022-05-04 22:00:17.566600,1_L2_UNIV1_miner_111,0 days 00:00:12.717360
10,2022-05-04 22:00:32.084247,1_L2_UNIV1_miner_111,0 days 00:00:12.914922
11,2022-05-04 22:00:46.550867,1_L2_UNIV1_miner_111,0 days 00:00:12.933577
12,2022-05-04 22:01:00.851388,1_L2_UNIV1_miner_111,0 days 00:00:12.734394
13,2022-05-04 22:01:15.167239,1_L2_UNIV1_miner_111,0 days 00:00:12.721935
14,2022-05-04 22:01:29.523453,1_L2_UNIV1_miner_111,0 days 00:00:12.855513
15,2022-05-04 22:01:43.930895,1_L2_UNIV1_miner_111,0 days 00:00:12.855336
16,2022-05-04 22:01:58.580802,1_L2_UNIV1_miner_111,0 days 00:00:13.100843
17,2022-05-04 22:02:12.998922,1_L2_UNIV1_miner_111,0 days 00:00:12.913704
18,2022-05-04 22:02:27.242794,1_L2_UNIV1_miner_111,0 days 00:00:12.757030
19,2022-05-04 22:02:41.605117,1_L2_UNIV1_miner_111,0 days 00:00:12.724529
0,2022-05-04 21:58:08.381022,1_L2_UNIV1_miner_110,0 days 00:00:12.831469
1,2022-05-04 21:58:22.551051,1_L2_UNIV1_miner_110,0 days 00:00:12.728182
2,2022-05-04 21:58:36.672083,1_L2_UNIV1_miner_110,0 days 00:00:12.729158
3,2022-05-04 21:58:51.292681,1_L2_UNIV1_miner_110,0 days 00:00:13.145871
4,2022-05-04 21:59:05.312364,1_L2_UNIV1_miner_110,0 days 00:00:12.688575
5,2022-05-04 21:59:19.810049,1_L2_UNIV1_miner_110,0 days 00:00:13.038502
6,2022-05-04 21:59:34.467969,1_L2_UNIV1_miner_110,0 days 00:00:13.260508
7,2022-05-04 21:59:48.942725,1_L2_UNIV1_miner_110,0 days 00:00:13.058854
8,2022-05-04 22:00:03.365736,1_L2_UNIV1_miner_110,0 days 00:00:12.974214
9,2022-05-04 22:00:17.712486,1_L2_UNIV1_miner_110,0 days 00:00:12.863246
10,2022-05-04 22:00:32.221131,1_L2_UNIV1_miner_110,0 days 00:00:13.051806
11,2022-05-04 22:00:46.678860,1_L2_UNIV1_miner_110,0 days 00:00:13.061570
12,2022-05-04 22:01:01.015311,1_L2_UNIV1_miner_110,0 days 00:00:12.898317
13,2022-05-04 22:01:15.313649,1_L2_UNIV1_miner_110,0 days 00:00:12.868345
14,2022-05-04 22:01:29.659177,1_L2_UNIV1_miner_110,0 days 00:00:12.991237
15,2022-05-04 22:01:44.045679,1_L2_UNIV1_miner_110,0 days 00:00:12.970120
16,2022-05-04 22:01:58.736320,1_L2_UNIV1_miner_110,0 days 00:00:13.256361
17,2022-05-04 22:02:13.119061,1_L2_UNIV1_miner_110,0 days 00:00:13.033843
18,2022-05-04 22:02:27.411531,1_L2_UNIV1_miner_110,0 days 00:00:12.925767
19,2022-05-04 22:02:41.759706,1_L2_UNIV1_miner_110,0 days 00:00:12.879118
0,2022-05-04 21:58:08.527079,1_L2_UNIV1_miner_19,0 days 00:00:12.977526
1,2022-05-04 21:58:22.665250,1_L2_UNIV1_miner_19,0 days 00:00:12.842381
2,2022-05-04 21:58:36.829776,1_L2_UNIV1_miner_19,0 days 00:00:12.886851
3,2022-05-04 21:58:51.435894,1_L2_UNIV1_miner_19,0 days 00:00:13.289084
4,2022-05-04 21:59:05.467171,1_L2_UNIV1_miner_19,0 days 00:00:12.843382
5,2022-05-04 21:59:19.949168,1_L2_UNIV1_miner_19,0 days 00:00:13.177621
6,2022-05-04 21:59:34.585713,1_L2_UNIV1_miner_19,0 days 00:00:13.378252
7,2022-05-04 21:59:49.059534,1_L2_UNIV1_miner_19,0 days 00:00:13.175663
8,2022-05-04 22:00:03.509276,1_L2_UNIV1_miner_19,0 days 00:00:13.117754
9,2022-05-04 22:00:17.889264,1_L2_UNIV1_miner_19,0 days 00:00:13.040024
10,2022-05-04 22:00:32.351468,1_L2_UNIV1_miner_19,0 days 00:00:13.182143
11,2022-05-04 22:00:46.806368,1_L2_UNIV1_miner_19,0 days 00:00:13.189078
12,2022-05-04 22:01:01.155030,1_L2_UNIV1_miner_19,0 days 00:00:13.038036
13,2022-05-04 22:01:15.436895,1_L2_UNIV1_miner_19,0 days 00:00:12.991591
14,2022-05-04 22:01:29.821193,1_L2_UNIV1_miner_19,0 days 00:00:13.153253
15,2022-05-04 22:01:44.185882,1_L2_UNIV1_miner_19,0 days 00:00:13.110323
16,2022-05-04 22:01:58.887347,1_L2_UNIV1_miner_19,0 days 00:00:13.407388
17,2022-05-04 22:02:13.245685,1_L2_UNIV1_miner_19,0 days 00:00:13.160467
18,2022-05-04 22:02:27.562135,1_L2_UNIV1_miner_19,0 days 00:00:13.076371
19,2022-05-04 22:02:41.908561,1_L2_UNIV1_miner_19,0 days 00:00:13.027973
0,2022-05-04 21:58:08.670945,1_L2_UNIV1_miner_18,0 days 00:00:13.121392
1,2022-05-04 21:58:22.790561,1_L2_UNIV1_miner_18,0 days 00:00:12.967692
2,2022-05-04 21:58:36.985023,1_L2_UNIV1_miner_18,0 days 00:00:13.042098
3,2022-05-04 21:58:51.563994,1_L2_UNIV1_miner_18,0 days 00:00:13.417184
4,2022-05-04 21:59:05.614266,1_L2_UNIV1_miner_18,0 days 00:00:12.990477
5,2022-05-04 21:59:20.059894,1_L2_UNIV1_miner_18,0 days 00:00:13.288347
6,2022-05-04 21:59:34.746325,1_L2_UNIV1_miner_18,0 days 00:00:13.538864
7,2022-05-04 21:59:49.188039,1_L2_UNIV1_miner_18,0 days 00:00:13.304168
8,2022-05-04 22:00:03.672707,1_L2_UNIV1_miner_18,0 days 00:00:13.281185
9,2022-05-04 22:00:18.032352,1_L2_UNIV1_miner_18,0 days 00:00:13.183112
10,2022-05-04 22:00:32.497108,1_L2_UNIV1_miner_18,0 days 00:00:13.327783
11,2022-05-04 22:00:46.954452,1_L2_UNIV1_miner_18,0 days 00:00:13.337162
12,2022-05-04 22:01:01.313216,1_L2_UNIV1_miner_18,0 days 00:00:13.196222
13,2022-05-04 22:01:15.571251,1_L2_UNIV1_miner_18,0 days 00:00:13.125947
14,2022-05-04 22:01:29.974401,1_L2_UNIV1_miner_18,0 days 00:00:13.306461
15,2022-05-04 22:01:44.341145,1_L2_UNIV1_miner_18,0 days 00:00:13.265586
16,2022-05-04 22:01:59.042905,1_L2_UNIV1_miner_18,0 days 00:00:13.562946
17,2022-05-04 22:02:13.399372,1_L2_UNIV1_miner_18,0 days 00:00:13.314154
18,2022-05-04 22:02:27.707050,1_L2_UNIV1_miner_18,0 days 00:00:13.221286
19,2022-05-04 22:02:42.042174,1_L2_UNIV1_miner_18,0 days 00:00:13.161586
0,2022-05-04 21:58:08.822128,1_L2_UNIV1_miner_17,0 days 00:00:13.272575
1,2022-05-04 21:58:22.921298,1_L2_UNIV1_miner_17,0 days 00:00:13.098429
2,2022-05-04 21:58:37.114219,1_L2_UNIV1_miner_17,0 days 00:00:13.171294
3,2022-05-04 21:58:51.685551,1_L2_UNIV1_miner_17,0 days 00:00:13.538741
4,2022-05-04 21:59:05.751562,1_L2_UNIV1_miner_17,0 days 00:00:13.127773
5,2022-05-04 21:59:20.209408,1_L2_UNIV1_miner_17,0 days 00:00:13.437861
6,2022-05-04 21:59:34.864612,1_L2_UNIV1_miner_17,0 days 00:00:13.657151
7,2022-05-04 21:59:49.348288,1_L2_UNIV1_miner_17,0 days 00:00:13.464417
8,2022-05-04 22:00:03.825227,1_L2_UNIV1_miner_17,0 days 00:00:13.433705
9,2022-05-04 22:00:18.172382,1_L2_UNIV1_miner_17,0 days 00:00:13.323142
10,2022-05-04 22:00:32.652529,1_L2_UNIV1_miner_17,0 days 00:00:13.483204
11,2022-05-04 22:00:47.081779,1_L2_UNIV1_miner_17,0 days 00:00:13.464489
12,2022-05-04 22:01:01.469657,1_L2_UNIV1_miner_17,0 days 00:00:13.352663
13,2022-05-04 22:01:15.720638,1_L2_UNIV1_miner_17,0 days 00:00:13.275334
14,2022-05-04 22:01:30.139789,1_L2_UNIV1_miner_17,0 days 00:00:13.471849
15,2022-05-04 22:01:44.485827,1_L2_UNIV1_miner_17,0 days 00:00:13.410268
16,2022-05-04 22:01:59.169606,1_L2_UNIV1_miner_17,0 days 00:00:13.689647
17,2022-05-04 22:02:13.543094,1_L2_UNIV1_miner_17,0 days 00:00:13.457876
18,2022-05-04 22:02:27.844954,1_L2_UNIV1_miner_17,0 days 00:00:13.359190
19,2022-05-04 22:02:42.185185,1_L2_UNIV1_miner_17,0 days 00:00:13.304597
0,2022-05-04 21:58:08.975376,1_L2_UNIV1_miner_16,0 days 00:00:13.425823
1,2022-05-04 21:58:23.047117,1_L2_UNIV1_miner_16,0 days 00:00:13.224248
2,2022-05-04 21:58:37.243180,1_L2_UNIV1_miner_16,0 days 00:00:13.300255
3,2022-05-04 21:58:51.805524,1_L2_UNIV1_miner_16,0 days 00:00:13.658714
4,2022-05-04 21:59:05.904540,1_L2_UNIV1_miner_16,0 days 00:00:13.280751
5,2022-05-04 21:59:20.329922,1_L2_UNIV1_miner_16,0 days 00:00:13.558375
6,2022-05-04 21:59:34.981422,1_L2_UNIV1_miner_16,0 days 00:00:13.773961
7,2022-05-04 21:59:49.480787,1_L2_UNIV1_miner_16,0 days 00:00:13.596916
8,2022-05-04 22:00:03.982558,1_L2_UNIV1_miner_16,0 days 00:00:13.591036
9,2022-05-04 22:00:18.316629,1_L2_UNIV1_miner_16,0 days 00:00:13.467389
10,2022-05-04 22:00:32.803525,1_L2_UNIV1_miner_16,0 days 00:00:13.634200
11,2022-05-04 22:00:47.209518,1_L2_UNIV1_miner_16,0 days 00:00:13.592228
12,2022-05-04 22:01:01.584005,1_L2_UNIV1_miner_16,0 days 00:00:13.467011
13,2022-05-04 22:01:15.845876,1_L2_UNIV1_miner_16,0 days 00:00:13.400572
14,2022-05-04 22:01:30.267675,1_L2_UNIV1_miner_16,0 days 00:00:13.599735
15,2022-05-04 22:01:44.618623,1_L2_UNIV1_miner_16,0 days 00:00:13.543064
16,2022-05-04 22:01:59.299392,1_L2_UNIV1_miner_16,0 days 00:00:13.819433
17,2022-05-04 22:02:13.664997,1_L2_UNIV1_miner_16,0 days 00:00:13.579779
18,2022-05-04 22:02:28.000172,1_L2_UNIV1_miner_16,0 days 00:00:13.514408
19,2022-05-04 22:02:42.310800,1_L2_UNIV1_miner_16,0 days 00:00:13.430212
0,2022-05-04 21:58:09.094109,1_L2_UNIV1_miner_15,0 days 00:00:13.544556
1,2022-05-04 21:58:23.196876,1_L2_UNIV1_miner_15,0 days 00:00:13.374007
2,2022-05-04 21:58:37.397194,1_L2_UNIV1_miner_15,0 days 00:00:13.454269
3,2022-05-04 21:58:51.926361,1_L2_UNIV1_miner_15,0 days 00:00:13.779551
4,2022-05-04 21:59:06.053682,1_L2_UNIV1_miner_15,0 days 00:00:13.429893
5,2022-05-04 21:59:20.490861,1_L2_UNIV1_miner_15,0 days 00:00:13.719314
6,2022-05-04 21:59:35.135420,1_L2_UNIV1_miner_15,0 days 00:00:13.927959
7,2022-05-04 21:59:49.642127,1_L2_UNIV1_miner_15,0 days 00:00:13.758256
8,2022-05-04 22:00:04.119652,1_L2_UNIV1_miner_15,0 days 00:00:13.728130
9,2022-05-04 22:00:18.440086,1_L2_UNIV1_miner_15,0 days 00:00:13.590846
